"3RSYS  L1000 화이트 강화유리,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원,92740,http://timg.danawa.com/prod_img/500000/122/524/img/4524122_1.jpg"
"ABKO  NCORE 오로라 RGB 튜닝 LED 강화유리,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,380 mm,CPU쿨러: 162mm,2열 수랭쿨러 지원,92500,http://timg.danawa.com/prod_img/500000/157/168/img/4168157_1.jpg"
"아이구주  G30 USB 3.0 풀 아크릴 윈도우 블랙,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 350 mm,CPU쿨러: 최대 153mm,3열 수랭쿨러 지원,39670,http://timg.danawa.com/prod_img/500000/434/949/img/3949434_1.jpg"
"BRAVOTEC  트레저 X6 630T 타이탄 글래스 스노우 화이트,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 420 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,143000,http://timg.danawa.com/prod_img/500000/982/418/img/4418982_1.jpg"
"COX  A5 코다 USB3.0 풀 아크릴 윈도우 블랙,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 375 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,39000,http://timg.danawa.com/prod_img/500000/697/665/img/4665697_1.jpg"
"ABKO  NCORE 사파이어 3.0 풀아크릴 & 강화유리 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 159mm,2열 수랭쿨러 지원,54000,http://timg.danawa.com/prod_img/500000/710/712/img/4712710_1.jpg"
"마이크로닉스  34형 커브드 UWQHD 일체형케이스,마이크로닉스,기타,미들타워,FLEX,,,,,,,,O,최대 1개,최대 300 mm,,,1651120,http://timg.danawa.com/prod_img/500000/363/720/img/4720363_1.jpg"
"마이크로닉스  CORBY mini USB 3.0,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 280 mm,CPU쿨러: 최대 150mm,,25500,http://timg.danawa.com/prod_img/500000/574/136/img/3136574_1.jpg"
"ABKO  NCORE 사이클롭스 USB3.0 풀 아크릴 윈도우,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,335 mm,CPU쿨러: 156mm,,31500,http://timg.danawa.com/prod_img/500000/776/565/img/4565776_1.jpg"
"COX  A4 이퀄라이저 RGB 컨트롤 풀 아크릴 윈도우 블랙,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 365 mm,CPU쿨러: 최대 155mm,,51460,http://timg.danawa.com/prod_img/500000/560/089/img/5089560_1.jpg"
"SAMA  STALLION K902B RGB 컨트롤 강화유리 블랙,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 7개,최대 455 mm,CPU쿨러: 180mm,3열 수랭쿨러 지원,107500,http://timg.danawa.com/prod_img/500000/952/760/img/4760952_1.jpg"
"3RSYS  R3 USB3.0,3RSYS,PC케이스(M-ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 147mm,,14500,http://timg.danawa.com/prod_img/500000/390/654/img/4654390_1.jpg"
"COX  RC 150T,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 340 mm,CPU쿨러: 최대 150mm,,12000,http://timg.danawa.com/prod_img/500000/663/565/img/3565663_1.jpg"
"IN WIN  301 블랙,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 330 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원,89530,http://timg.danawa.com/prod_img/500000/459/105/img/5105459_1.jpg"
"SAMA  STALLION K901B Zero NOISE BLACK,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,6개,최대 470 mm,CPU쿨러: 180mm,3열 수랭쿨러 지원,86500,http://timg.danawa.com/prod_img/500000/760/420/img/4420760_1.jpg"
"NZXT  S340 ELITE 화이트 BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 364 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원,145000,http://timg.danawa.com/prod_img/500000/693/822/img/4822693_1.jpg"
"3RSYS  L900 USB3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원,72000,http://timg.danawa.com/prod_img/500000/899/412/img/3412899_1.jpg"
"3RSYS  R350,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 307 mm,CPU쿨러: 최대 135mm,,19000,http://timg.danawa.com/prod_img/500000/071/176/img/5176071_1.jpg"
"Antec  P100,Antec,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 317.5 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원,130400,http://timg.danawa.com/prod_img/500000/130/357/img/2357130_1.jpg"
"2MONS  엠미니 700,2MONS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 320 mm,,,10190,http://timg.danawa.com/prod_img/500000/543/379/img/4379543_1.jpg"
"BRAVOTEC  디파이 B40 화이트,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 295 mm,CPU쿨러: 최대 180mm,2열 수랭쿨러 지원,44000,http://timg.danawa.com/prod_img/500000/386/632/img/3632386_1.jpg"
"COUGAR  PANZER MAX BRAVOTEC,COUGAR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 380 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,179000,http://timg.danawa.com/prod_img/500000/581/288/img/4288581_1.jpg"
"COX  A7 레가토 USB3.0 강화유리 화이트,COX,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 415 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,62000,http://timg.danawa.com/prod_img/500000/624/874/img/4874624_1.jpg"
"쿨러마스터  MASTERBOX5 화이트 Mirror,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,1개,410 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원,98000,http://timg.danawa.com/prod_img/500000/153/434/img/4434153_1.jpg"
"ABKO  NCORE NBOX S1,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 250 mm,CPU쿨러: 135mm,,16000,http://timg.danawa.com/prod_img/500000/319/151/img/2151319_1.jpg"
"마이크로닉스  Frontier ARC-3000 BLACK,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 370 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,49860,http://timg.danawa.com/prod_img/500000/331/494/img/3494331_1.jpg"
"Fractal Design  Define R5 Titanium Window,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원,176620,http://timg.danawa.com/prod_img/500000/740/139/img/3139740_1.jpg"
"Fractal Design  Define C,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 315 mm,CPU쿨러: 최대 168mm,3열 수랭쿨러 지원,121150,http://timg.danawa.com/prod_img/500000/443/043/img/5043443_1.jpg"
"ABKO  NCORE 알리,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 280 mm,CPU쿨러: 최대 145mm,,12000,http://timg.danawa.com/prod_img/500000/685/088/img/4088685_1.jpg"
"ABKO  SUITMASTER 501S RGB 컨트롤 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 450 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원,82000,http://timg.danawa.com/prod_img/500000/859/649/img/4649859_1.jpg"
"BRAVOTEC  트레저 X3 730L 블랙,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 7개,최대 340 mm,CPU쿨러: 최대 175mm,2열 수랭쿨러 지원,59000,http://timg.danawa.com/prod_img/500000/206/933/img/3933206_1.jpg"
"3RSYS  T100 발키리,3RSYS,PC케이스(ATX),빅타워,표준-ATX,,O,O,,,,,,,최대 430 mm,,2열 수랭쿨러 지원,91670,http://timg.danawa.com/prod_img/500000/261/542/img/1542261_1.jpg"
"ABKO  NCORE H100 대항마 USB3.0 풀 아크릴 윈도우 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,2개,375 mm,CPU쿨러: 162mm,2열 수랭쿨러 지원,40000,http://timg.danawa.com/prod_img/500000/899/146/img/4146899_1.jpg"
"BRAVOTEC  UMX4 Silver 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 310 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,200490,http://timg.danawa.com/prod_img/500000/805/572/img/3572805_1.jpg"
"BRAVOTEC  트레저 X8 870T 타이탄 글래스 리플렉트 에디션,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 335 mm,CPU쿨러: 최대 168mm,2열 수랭쿨러 지원,169000,http://timg.danawa.com/prod_img/500000/899/863/img/4863899_1.jpg"
"CORSAIR CARBIDE SERIES QUIET 600Q,CORSAIR,PC케이스(RTX),빅타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 200mm,3열 수랭쿨러 지원,200490,http://timg.danawa.com/prod_img/500000/893/714/img/3714893_1.jpg"
"COUGAR  PANZER 강화유리 BRAVOTEC,COUGAR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 425 mm,CPU쿨러: 최대 160mm,3열 수랭쿨러 지원,98000,http://timg.danawa.com/prod_img/500000/963/017/img/5017963_1.jpg"
"BRAVOTEC  디파이 B45 블랙 화이트,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 295 mm,CPU쿨러: 최대 180mm,1열 수랭쿨러 지원,46000,http://timg.danawa.com/prod_img/500000/512/404/img/4404512_1.jpg"
"Fractal Design  Define R5 화이트 Window,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원,175160,http://timg.danawa.com/prod_img/500000/678/252/img/3252678_1.jpg"
"CORSAIR CARBIDE SERIES 270R Windowed,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,98640,http://timg.danawa.com/prod_img/500000/808/749/img/4749808_1.jpg"
"COX  A4 이퀄라이저 RGB 컨트롤 풀 아크릴 윈도우 화이트,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 365 mm,CPU쿨러: 최대 155mm,,55750,http://timg.danawa.com/prod_img/500000/575/089/img/5089575_1.jpg"
"ABKO  NCORE 픽셀 USB3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,3개,최대 340 mm,CPU쿨러: 최대 150mm,,12000,http://timg.danawa.com/prod_img/500000/315/033/img/4033315_1.jpg"
"3RSYS  L920 블랙 & 화이트 - 화이트 Chassis-,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원,81000,http://timg.danawa.com/prod_img/500000/038/153/img/4153038_1.jpg"
"3RSYS  J210 해머 풀 강화아크릴 윈도우,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,3개,최대 350 mm,CPU쿨러: 최대 153mm,,29500,http://timg.danawa.com/prod_img/500000/864/280/img/4280864_1.jpg"
"CORSAIR CARBIDE SERIES QUIET 400Q,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,160440,http://timg.danawa.com/prod_img/500000/323/866/img/3866323_1.jpg"
"아이구주  J10 USB 3.0,아이구주,PC케이스(ATX),슬림(일반),표준-ATX,,O,O,,,,,,최대 2개,최대 230 mm,CPU쿨러: 최대 120mm,,25500,http://timg.danawa.com/prod_img/500000/875/603/img/3603875_1.jpg"
"마이크로닉스  Frontier U200 Mini 화이트,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 150mm,2열 수랭쿨러 지원,26500,http://timg.danawa.com/prod_img/500000/313/597/img/4597313_1.jpg"
"ABKO  NCORE G290 베이더 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,67000,http://timg.danawa.com/prod_img/500000/904/753/img/3753904_1.jpg"
"CORSAIR CARBIDE SERIES CLEAR 400C,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,159750,http://timg.danawa.com/prod_img/500000/200/866/img/3866200_1.jpg"
"COX  A5 오페라 USB3.0 풀 아크릴 윈도우 블랙,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 375 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,39000,http://timg.danawa.com/prod_img/500000/533/677/img/4677533_1.jpg"
"ABKO  SUITMASTER 350S 강화유리 with HALO 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 385 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,56000,http://timg.danawa.com/prod_img/500000/293/227/img/5227293_1.jpg"
"ABKO  NCORE 이카루스 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 156mm,,42000,http://timg.danawa.com/prod_img/500000/281/782/img/2782281_1.jpg"
"CORSAIR CARBIDE SERIES CLEAR 400C 화이트,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,159750,http://timg.danawa.com/prod_img/500000/197/124/img/4124197_1.jpg"
"SAMA  STALLION F01 USB3.0 RGB 컨트롤 강화유리 블랙,SAMA,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 410 mm,CPU쿨러: 182mm,2열 수랭쿨러 지원,76000,http://timg.danawa.com/prod_img/500000/837/028/img/5028837_1.jpg"
"CORSAIR CARBIDE SERIES AIR 540,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원,197280,http://timg.danawa.com/prod_img/500000/268/121/img/2121268_1.jpg"
"ABKO  SUITMASTER 720G RGB 컨트롤 4면 강화유리 with HALO DOUBLING 화이트,ABKO,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,6개,최대 400 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원,155000,http://timg.danawa.com/prod_img/500000/318/187/img/5187318_1.jpg"
"대양케이스  Moonlight 블랙 Red LED,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 360 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,44000,http://timg.danawa.com/prod_img/500000/501/089/img/4089501_1.jpg"
"쿨러마스터  HAF XB EVO,쿨러마스터,PC케이스(ATX),데스크탑,표준-ATX,,O,O,,,,,O,,334 mm,CPU쿨러: 180mm,,165000,http://timg.danawa.com/prod_img/500000/666/442/img/2442666_1.jpg"
"ABKO  NCORE 볼트론 RX USB3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 360 mm,CPU쿨러: 최대 157mm,,32500,http://timg.danawa.com/prod_img/500000/867/631/img/3631867_1.jpg"
"GMC  B7 에어로,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 160mm,,32160,http://timg.danawa.com/prod_img/500000/192/396/img/4396192_1.jpg"
"아이구주  G23 USB 3.0 풀 아크릴 윈도우,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,,27000,http://timg.danawa.com/prod_img/500000/579/347/img/4347579_1.jpg"
"3RSYS  L700 이클립스,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 7개,최대 410 mm,,,71300,http://timg.danawa.com/prod_img/500000/111/662/img/1662111_1.jpg"
"마이크로닉스  어벤져,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 420 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원,92000,http://timg.danawa.com/prod_img/500000/104/757/img/4757104_1.jpg"
"마이크로닉스  Pico Mini USB 3.0 Metallic Black,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 240 mm,,,23400,http://timg.danawa.com/prod_img/500000/731/440/img/2440731_1.jpg"
"CORSAIR  CRYSTAL SERIES 460X RGB,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,223620,http://timg.danawa.com/prod_img/500000/558/618/img/4618558_1.jpg"
"쿨러마스터  MasterCase Maker 5t LED Strip 강화유리,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 412 mm,CPU쿨러: 최대 190mm,2열 수랭쿨러 지원,327000,http://timg.danawa.com/prod_img/500000/268/880/img/4880268_1.jpg"
"3RSYS  R2,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 300 mm,CPU쿨러: 최대 147mm,,12000,http://timg.danawa.com/prod_img/500000/932/958/img/3958932_1.jpg"
"ABKO  NCORE 알리 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 280 mm,CPU쿨러: 최대 145mm,,15500,http://timg.danawa.com/prod_img/500000/343/230/img/4230343_1.jpg"
"BRAVOTEC  RM4 Silver 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 380 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,209000,http://timg.danawa.com/prod_img/500000/187/676/img/4676187_1.jpg"
"GMC  바라쿠다,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 300 mm,CPU쿨러: 최대 158mm,,42890,http://timg.danawa.com/prod_img/500000/078/743/img/3743078_1.jpg"
"3RSYS  T200 발키리 NT PWM,3RSYS,PC케이스(ATX),빅타워,표준-ATX,,O,O,,,,,O,,최대 430 mm,CPU쿨러: 최대 172mm,3열 수랭쿨러 지원,110000,http://timg.danawa.com/prod_img/500000/091/282/img/3282091_1.jpg"
"CORSAIR CARBIDE SERIES 270R Standard,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 370 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,87920,http://timg.danawa.com/prod_img/500000/792/749/img/4749792_1.jpg"
"BRAVOTEC  트레저 X8 870T 타이탄 글래스 블랙,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 6개,최대 335 mm,CPU쿨러: 최대 168mm,2열 수랭쿨러 지원,151800,http://timg.danawa.com/prod_img/500000/616/790/img/4790616_1.jpg"
"COX  A3 첼로 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 330 mm,CPU쿨러: 최대 160mm,,36450,http://timg.danawa.com/prod_img/500000/032/077/img/5077032_1.jpg"
"마이크로닉스  BUFFALO MIDDLE USB3.0 BLACK,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 310 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,49500,http://timg.danawa.com/prod_img/500000/956/359/img/3359956_1.jpg"
"GMC  바라쿠다 카본,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 300 mm,CPU쿨러: 최대 158mm,,43960,http://timg.danawa.com/prod_img/500000/843/001/img/4001843_1.jpg"
"마이크로닉스  Elena Mini USB 3.0,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,최대 1개,최대 350 mm,CPU쿨러: 150mm,,32000,http://timg.danawa.com/prod_img/500000/236/207/img/2207236_1.jpg"
"BRAVOTEC  트레저 X6 630T 타이탄 글래스 블랙,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 420 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,135000,http://timg.danawa.com/prod_img/500000/379/071/img/4071379_1.jpg"
"ABKO  NCORE G200 타노스 IG USB3.0 강화유리,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,66500,http://timg.danawa.com/prod_img/500000/014/639/img/4639014_1.jpg"
"ABKO  NCORE 시저 USB3.0,ABKO,PC케이스(ATX),미들타워,,,O,O,,,,,O,최대 3개,345 mm,CPU쿨러: 150mm,2열 수랭쿨러 지원,26500,http://timg.danawa.com/prod_img/500000/346/137/img/4137346_1.jpg"
"CORSAIR CARBIDE SERIES AIR 740,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,4개,최대 330 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,231590,http://timg.danawa.com/prod_img/500000/067/587/img/4587067_1.jpg"
"마이크로닉스  24형 풀HD 일체형케이스 (파워 미포함),마이크로닉스,PC케이스(ATX),미들타워,SFX,,,O,,,,,O,최대 1개,최대 255 mm,,,387180,http://timg.danawa.com/prod_img/500000/699/439/img/4439699_1.jpg"
"be quiet  SILENT BASE 800 Window Black,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원,217650,http://timg.danawa.com/prod_img/500000/661/574/img/3574661_1.jpg"
"SAMA  STALLION F01 USB3.0 RGB 컨트롤 강화유리 화이트,SAMA,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 410 mm,CPU쿨러: 182mm,2열 수랭쿨러 지원,83000,http://timg.danawa.com/prod_img/500000/851/028/img/5028851_1.jpg"
"COX  A3 베이스 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 365 mm,CPU쿨러: 최대 155mm,2열 수랭쿨러 지원,39670,http://timg.danawa.com/prod_img/500000/558/114/img/5114558_1.jpg"
"3RSYS  E-4 USB 3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 350 mm,CPU쿨러: 최대 152mm,,23500,http://timg.danawa.com/prod_img/500000/337/750/img/2750337_1.jpg"
"be quiet  SILENT BASE 800 Window Silver,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 400 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,217650,http://timg.danawa.com/prod_img/500000/674/574/img/3574674_1.jpg"
"SAMA  STALLION K902B RGB Ctrl BLACK,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 7개,최대 455 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원,107220,http://timg.danawa.com/prod_img/500000/008/434/img/4434008_1.jpg"
"be quiet  SILENT BASE 800 Window Orange,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 400 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,217650,http://timg.danawa.com/prod_img/500000/665/574/img/3574665_1.jpg"
"be quiet  SILENT BASE 600 Black,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원,159220,http://timg.danawa.com/prod_img/500000/721/589/img/3589721_1.jpg"
"ABKO  NCORE 벤투스 USB3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 365 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원,35000,http://timg.danawa.com/prod_img/500000/322/291/img/3291322_1.jpg"
"SAMA  STALLION KB17 3면 강화유리 with HALO,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 390 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,78270,http://timg.danawa.com/prod_img/500000/204/152/img/5152204_1.jpg"
"COX  A3 녹턴 USB3.0 풀 아크릴 윈도우 화이트,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,380 mm,CPU쿨러: 156mm,2열 수랭쿨러 지원,36000,http://timg.danawa.com/prod_img/500000/232/013/img/5013232_1.jpg"
"아이구주  G26 USB 3.0 풀 아크릴 윈도우 화이트,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원,33900,http://timg.danawa.com/prod_img/500000/913/215/img/4215913_1.jpg"
"be quiet  SILENT BASE 600 Silver,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원,159220,http://timg.danawa.com/prod_img/500000/723/589/img/3589723_1.jpg"
"엑슬비젼  CIRCLE EPIC 3.0 블랙,엑슬비젼,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 370 mm,CPU쿨러: 최대 155mm,,22610,http://timg.danawa.com/prod_img/500000/134/398/img/3398134_1.jpg"
"ABKO  NCORE 이카루스 USB3.0 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 156mm,,40000,http://timg.danawa.com/prod_img/500000/473/790/img/2790473_1.jpg"
"COX  CX200 USB3.0,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 156mm,,22500,http://timg.danawa.com/prod_img/500000/248/109/img/3109248_1.jpg"
"be quiet  SILENT BASE 800 Window Red,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원,217650,http://timg.danawa.com/prod_img/500000/908/565/img/4565908_1.jpg"
"ABKO  NCORE T40 크런키 USB3.0,ABKO,PC케이스(M-ATX),슬림(LP),Micro-ATX,,,O,,,,,O,3개,최대 200 mm,,,27500,http://timg.danawa.com/prod_img/500000/576/848/img/2848576_1.jpg"
